sample,assembly,genome,NGA50,LGA50
SAMEA2467041,LR (metaflye),MGYG000066600,,
SAMEA2467041,LR (metaflye),MGYG000074969,,
SAMEA2467041,LR (metaflye),MGYG000145940,,
SAMEA2467041,LR (metaflye),MGYG000147988,,
SAMEA2467041,LR (metaflye),MGYG000177238,,
SAMEA2467041,LR (metaflye),MGYG000262994,,
SAMEA2467041,SR (megahit),MGYG000000002,44286.0,28.0
SAMEA2467041,SR (megahit),MGYG000000003,1326.0,676.0
SAMEA2467041,SR (megahit),MGYG000000029,,
SAMEA2467041,SR (megahit),MGYG000000033,75012.0,12.0
SAMEA2467041,SR (megahit),MGYG000000034,,
SAMEA2467041,SR (megahit),MGYG000000035,,
SAMEA2467041,SR (megahit),MGYG000000038,12981.0,55.0
SAMEA2467041,SR (megahit),MGYG000000044,,
SAMEA2467041,SR (megahit),MGYG000000045,73440.0,10.0
SAMEA2467041,SR (megahit),MGYG000000050,,
SAMEA2467041,SR (megahit),MGYG000000059,,
SAMEA2467041,SR (megahit),MGYG000000060,,
SAMEA2467041,SR (megahit),MGYG000000068,,
SAMEA2467041,SR (megahit),MGYG000000069,,
SAMEA2467041,SR (megahit),MGYG000000074,6475.0,162.0
SAMEA2467041,SR (megahit),MGYG000000077,64013.0,16.0
SAMEA2467041,SR (megahit),MGYG000000080,,
SAMEA2467041,SR (megahit),MGYG000000086,,
SAMEA2467041,SR (megahit),MGYG000000087,,
SAMEA2467041,SR (megahit),MGYG000000092,25278.0,44.0
SAMEA2467041,SR (megahit),MGYG000000095,,
SAMEA2467041,SR (megahit),MGYG000000105,196393.0,6.0
SAMEA2467041,SR (megahit),MGYG000000131,,
SAMEA2467041,SR (megahit),MGYG000000133,,
SAMEA2467041,SR (megahit),MGYG000000135,,
SAMEA2467041,SR (megahit),MGYG000000137,,
SAMEA2467041,SR (megahit),MGYG000000141,,
SAMEA2467041,SR (megahit),MGYG000000142,79969.0,15.0
SAMEA2467041,SR (megahit),MGYG000000144,4638.0,227.0
SAMEA2467041,SR (megahit),MGYG000000146,53625.0,17.0
SAMEA2467041,SR (megahit),MGYG000000150,,
SAMEA2467041,SR (megahit),MGYG000000154,,
SAMEA2467041,SR (megahit),MGYG000000164,,
SAMEA2467041,SR (megahit),MGYG000000170,,
SAMEA2467041,SR (megahit),MGYG000000172,,
SAMEA2467041,SR (megahit),MGYG000000177,25512.0,33.0
SAMEA2467041,SR (megahit),MGYG000000185,44434.0,23.0
SAMEA2467041,SR (megahit),MGYG000000192,710.0,1071.0
SAMEA2467041,SR (megahit),MGYG000000193,20324.0,66.0
SAMEA2467041,SR (megahit),MGYG000000196,91489.0,21.0
SAMEA2467041,SR (megahit),MGYG000000198,,
SAMEA2467041,SR (megahit),MGYG000000202,,
SAMEA2467041,SR (megahit),MGYG000000203,133498.0,10.0
SAMEA2467041,SR (megahit),MGYG000000205,,
SAMEA2467041,SR (megahit),MGYG000000208,,
SAMEA2467041,SR (megahit),MGYG000000209,86477.0,10.0
SAMEA2467041,SR (megahit),MGYG000000212,87649.0,14.0
SAMEA2467041,SR (megahit),MGYG000000217,19066.0,54.0
SAMEA2467041,SR (megahit),MGYG000000229,16933.0,48.0
SAMEA2467041,SR (megahit),MGYG000000242,2735.0,414.0
SAMEA2467041,SR (megahit),MGYG000000249,,
SAMEA2467041,SR (megahit),MGYG000000251,68191.0,15.0
SAMEA2467041,SR (megahit),MGYG000000253,23850.0,30.0
SAMEA2467041,SR (megahit),MGYG000000254,149853.0,10.0
SAMEA2467041,SR (megahit),MGYG000000255,,
SAMEA2467041,SR (megahit),MGYG000000265,,
SAMEA2467041,SR (megahit),MGYG000000271,1041.0,1101.0
SAMEA2467041,SR (megahit),MGYG000000277,,
SAMEA2467041,SR (megahit),MGYG000000278,1727.0,704.0
SAMEA2467041,SR (megahit),MGYG000000307,,
SAMEA2467041,SR (megahit),MGYG000000344,,
SAMEA2467041,SR (megahit),MGYG000000358,14857.0,31.0
SAMEA2467041,SR (megahit),MGYG000000418,,
SAMEA2467041,SR (megahit),MGYG000000530,,
SAMEA2467041,SR (megahit),MGYG000000562,82131.0,12.0
SAMEA2467041,SR (megahit),MGYG000000595,2223.0,302.0
SAMEA2467041,SR (megahit),MGYG000000644,30798.0,35.0
SAMEA2467041,SR (megahit),MGYG000000653,,
SAMEA2467041,SR (megahit),MGYG000000712,,
SAMEA2467041,SR (megahit),MGYG000000903,,
SAMEA2467041,SR (megahit),MGYG000000909,,
SAMEA2467041,SR (megahit),MGYG000000958,67228.0,5.0
SAMEA2467041,SR (megahit),MGYG000000969,9632.0,84.0
SAMEA2467041,SR (megahit),MGYG000001029,103613.0,6.0
SAMEA2467041,SR (megahit),MGYG000001057,,
SAMEA2467041,SR (megahit),MGYG000001062,15519.0,34.0
SAMEA2467041,SR (megahit),MGYG000001106,,
SAMEA2467041,SR (megahit),MGYG000001187,,
SAMEA2467041,SR (megahit),MGYG000001204,,
SAMEA2467041,SR (megahit),MGYG000001246,,
SAMEA2467041,SR (megahit),MGYG000001292,,
SAMEA2467041,SR (megahit),MGYG000001302.1,2715.0,282.0
SAMEA2467041,SR (megahit),MGYG000001304,,
SAMEA2467041,SR (megahit),MGYG000001313,,
SAMEA2467041,SR (megahit),MGYG000001315,71278.0,15.0
SAMEA2467041,SR (megahit),MGYG000001321,,
SAMEA2467041,SR (megahit),MGYG000001338,36934.0,34.0
SAMEA2467041,SR (megahit),MGYG000001345,,
SAMEA2467041,SR (megahit),MGYG000001346,326821.0,6.0
SAMEA2467041,SR (megahit),MGYG000001352,,
SAMEA2467041,SR (megahit),MGYG000001359,,
SAMEA2467041,SR (megahit),MGYG000001367,,
SAMEA2467041,SR (megahit),MGYG000001378,2314.0,816.0
SAMEA2467041,SR (megahit),MGYG000001380,,
SAMEA2467041,SR (megahit),MGYG000001382,64566.0,14.0
SAMEA2467041,SR (megahit),MGYG000001386,,
SAMEA2467041,SR (megahit),MGYG000001398,,
SAMEA2467041,SR (megahit),MGYG000001400,21388.0,57.0
SAMEA2467041,SR (megahit),MGYG000001402,,
SAMEA2467041,SR (megahit),MGYG000001413,,
SAMEA2467041,SR (megahit),MGYG000001429,,
SAMEA2467041,SR (megahit),MGYG000001439,,
SAMEA2467041,SR (megahit),MGYG000001456.1,5246.0,195.0
SAMEA2467041,SR (megahit),MGYG000001489,2254.0,855.0
SAMEA2467041,SR (megahit),MGYG000001493,,
SAMEA2467041,SR (megahit),MGYG000001499,,
SAMEA2467041,SR (megahit),MGYG000001500,,
SAMEA2467041,SR (megahit),MGYG000001529,,
SAMEA2467041,SR (megahit),MGYG000001531,,
SAMEA2467041,SR (megahit),MGYG000001560,,
SAMEA2467041,SR (megahit),MGYG000001562,,
SAMEA2467041,SR (megahit),MGYG000001576,,
SAMEA2467041,SR (megahit),MGYG000001593,,
SAMEA2467041,SR (megahit),MGYG000001597,,
SAMEA2467041,SR (megahit),MGYG000001651,3169.0,204.0
SAMEA2467041,SR (megahit),MGYG000001714,5029.0,209.0
SAMEA2467041,SR (megahit),MGYG000001756,1877.0,397.0
SAMEA2467041,SR (megahit),MGYG000001760,,
SAMEA2467041,SR (megahit),MGYG000001784,,
SAMEA2467041,SR (megahit),MGYG000001874,,
SAMEA2467041,SR (megahit),MGYG000001960,,
SAMEA2467041,SR (megahit),MGYG000001985,,
SAMEA2467041,SR (megahit),MGYG000002021,,
SAMEA2467041,SR (megahit),MGYG000002096,,
SAMEA2467041,SR (megahit),MGYG000002136,,
SAMEA2467041,SR (megahit),MGYG000002171,27798.0,42.0
SAMEA2467041,SR (megahit),MGYG000002193,,
SAMEA2467041,SR (megahit),MGYG000002233,,
SAMEA2467041,SR (megahit),MGYG000002272,60404.0,15.0
SAMEA2467041,SR (megahit),MGYG000002276,,
SAMEA2467041,SR (megahit),MGYG000002279,9064.0,87.0
SAMEA2467041,SR (megahit),MGYG000002282,,
SAMEA2467041,SR (megahit),MGYG000002286,93058.0,15.0
SAMEA2467041,SR (megahit),MGYG000002298,46702.0,24.0
SAMEA2467041,SR (megahit),MGYG000002304,,
SAMEA2467041,SR (megahit),MGYG000002327,,
SAMEA2467041,SR (megahit),MGYG000002330,,
SAMEA2467041,SR (megahit),MGYG000002340,,
SAMEA2467041,SR (megahit),MGYG000002352,,
SAMEA2467041,SR (megahit),MGYG000002387,,
SAMEA2467041,SR (megahit),MGYG000002416,,
SAMEA2467041,SR (megahit),MGYG000002417,,
SAMEA2467041,SR (megahit),MGYG000002438,154781.0,12.0
SAMEA2467041,SR (megahit),MGYG000002445,4281.0,241.0
SAMEA2467041,SR (megahit),MGYG000002446,,
SAMEA2467041,SR (megahit),MGYG000002448,6608.0,120.0
SAMEA2467041,SR (megahit),MGYG000002454,32446.0,28.0
SAMEA2467041,SR (megahit),MGYG000002455,5612.0,352.0
SAMEA2467041,SR (megahit),MGYG000002470,37578.0,45.0
SAMEA2467041,SR (megahit),MGYG000002478,82086.0,18.0
SAMEA2467041,SR (megahit),MGYG000002480,65574.0,12.0
SAMEA2467041,SR (megahit),MGYG000002492,104825.0,11.0
SAMEA2467041,SR (megahit),MGYG000002506,,
SAMEA2467041,SR (megahit),MGYG000002517,2803.0,377.0
SAMEA2467041,SR (megahit),MGYG000002523,,
SAMEA2467041,SR (megahit),MGYG000002528,62247.0,17.0
SAMEA2467041,SR (megahit),MGYG000002530,200443.0,5.0
SAMEA2467041,SR (megahit),MGYG000002544,9954.0,114.0
SAMEA2467041,SR (megahit),MGYG000002545,81554.0,11.0
SAMEA2467041,SR (megahit),MGYG000002549,1123.0,1356.0
SAMEA2467041,SR (megahit),MGYG000002570,26008.0,27.0
SAMEA2467041,SR (megahit),MGYG000002602,,
SAMEA2467041,SR (megahit),MGYG000002616,,
SAMEA2467041,SR (megahit),MGYG000002673,,
SAMEA2467041,SR (megahit),MGYG000002694,,
SAMEA2467041,SR (megahit),MGYG000002710,78378.0,11.0
SAMEA2467041,SR (megahit),MGYG000002726,,
SAMEA2467041,SR (megahit),MGYG000002776,,
SAMEA2467041,SR (megahit),MGYG000002785,,
SAMEA2467041,SR (megahit),MGYG000002876,149449.0,5.0
SAMEA2467041,SR (megahit),MGYG000002926,4434.0,140.0
SAMEA2467041,SR (megahit),MGYG000002930,23294.0,36.0
SAMEA2467041,SR (megahit),MGYG000002954,,
SAMEA2467041,SR (megahit),MGYG000002990,,
SAMEA2467041,SR (megahit),MGYG000003004,,
SAMEA2467041,SR (megahit),MGYG000003017,,
SAMEA2467041,SR (megahit),MGYG000003124,,
SAMEA2467041,SR (megahit),MGYG000003170,8197.0,64.0
SAMEA2467041,SR (megahit),MGYG000003210,,
SAMEA2467041,SR (megahit),MGYG000003211,,
SAMEA2467041,SR (megahit),MGYG000003217,116071.0,6.0
SAMEA2467041,SR (megahit),MGYG000003237,,
SAMEA2467041,SR (megahit),MGYG000003335,,
SAMEA2467041,SR (megahit),MGYG000003681,,
SAMEA2467041,SR (megahit),MGYG000003682,72921.0,12.0
SAMEA2467041,SR (megahit),MGYG000003684,,
SAMEA2467041,SR (megahit),MGYG000003693,,
SAMEA2467041,SR (megahit),MGYG000003768,,
SAMEA2467041,SR (megahit),MGYG000003818,,
SAMEA2467041,SR (megahit),MGYG000003937,11392.0,64.0
SAMEA2467041,SR (megahit),MGYG000004016,94230.0,8.0
SAMEA2467041,SR (megahit),MGYG000004033,,
SAMEA2467041,SR (megahit),MGYG000004063,,
SAMEA2467041,SR (megahit),MGYG000004083,,
SAMEA2467041,SR (megahit),MGYG000004143,83254.0,11.0
SAMEA2467041,SR (megahit),MGYG000004153,,
SAMEA2467041,SR (megahit),MGYG000004236,17222.0,38.0
SAMEA2467041,SR (megahit),MGYG000004245,,
SAMEA2467041,SR (megahit),MGYG000004250,17158.0,52.0
SAMEA2467041,SR (megahit),MGYG000004319,171108.0,4.0
SAMEA2467041,SR (megahit),MGYG000004341,,
SAMEA2467041,SR (megahit),MGYG000004431,62546.0,16.0
SAMEA2467041,SR (megahit),MGYG000004468,13250.0,59.0
SAMEA2467041,SR (megahit),MGYG000004521,,
SAMEA2467041,SR (megahit),MGYG000004533,3150.0,168.0
SAMEA2467041,SR (megahit),MGYG000004552,40647.0,22.0
SAMEA2467041,SR (megahit),MGYG000004586,9151.0,85.0
SAMEA2467041,SR (megahit),MGYG000004775,,
SAMEA2467041,SR (megahit),MGYG000004789,26727.0,22.0
SAMEA2467041,SR (megahit),MGYG000004847,,
SAMEA2467041,SR (megahit),MGYG000004855,,
SAMEA2467041,SR (megahit),MGYG000004867,,
SAMEA2467041,SR (megahit),MGYG000006745,,
SAMEA2467041,SR (megahit),MGYG000055572,2841.0,445.0
SAMEA2467041,SR (megahit),MGYG000066600,,
SAMEA2467041,SR (megahit),MGYG000074969,,
SAMEA2467041,SR (megahit),MGYG000145940,,
SAMEA2467041,SR (megahit),MGYG000147988,,
SAMEA2467041,SR (megahit),MGYG000177238,,
SAMEA2467041,SR (megahit),MGYG000262994,3049.0,398.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000002,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000004,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000032,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000034,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000044,478307.0,4.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000059,8033.0,84.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000062,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000066,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000068,1892.0,232.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000069,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000070,35471.0,30.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000071,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000073,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000074,405165.0,3.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000086,8075.0,84.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000087,65971.0,14.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000099,328682.0,3.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000133,61344.0,16.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000141,18148.0,55.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000142,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000146,6986.0,100.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000150,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000159,9150.0,78.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000172,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000179,3006.0,415.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000185,4792.0,148.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000192,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000196,168155.0,12.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000198,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000202,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000205,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000206,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000212,2767.0,271.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000231,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000242,88190.0,9.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000252,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000258,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000262,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000273,94476.0,13.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000530,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000701,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000788,26444.0,35.0
SAMEA2467043,Hybrid (hybridspades),MGYG000000884,,
SAMEA2467043,Hybrid (hybridspades),MGYG000000909,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001057,96968.0,7.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001072,29665.0,30.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001187,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001246,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001284,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001302.1,111147.0,8.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001332,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001338,34718.0,33.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001345,72938.0,22.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001346,715065.0,3.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001367,20380.0,77.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001374,291781.0,5.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001378,167168.0,15.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001379,11266.0,79.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001380,163106.0,7.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001386,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001400,208401.0,5.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001410,149418.0,7.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001415,1520.0,267.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001454,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001493,321452.0,7.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001500,7315.0,124.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001560,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001576,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001611,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001619,57625.0,18.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001651,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001689,,
SAMEA2467043,Hybrid (hybridspades),MGYG000001714,6823.0,120.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001770,34040.0,30.0
SAMEA2467043,Hybrid (hybridspades),MGYG000001953,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002096,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002145,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002155,4082.0,93.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002233,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002268,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002276,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002293,56970.0,20.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002321,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002327,25503.0,43.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002328,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002416,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002445,197206.0,6.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002454,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002478,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002480,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002492,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002506,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002528,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002530,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002538,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002544,3216.0,176.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002545,785643.0,2.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002556,131718.0,6.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002563,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002594,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002617,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002673,12502.0,65.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002681,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002694,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002697,8358.0,72.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002704,58842.0,16.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002711,1165.0,433.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002726,3057.0,95.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002779,,
SAMEA2467043,Hybrid (hybridspades),MGYG000002845,43404.0,20.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002876,15399.0,35.0
SAMEA2467043,Hybrid (hybridspades),MGYG000002926,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003004,29852.0,33.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003237,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003297,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003299,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003411,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003656,1939.0,138.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003682,129393.0,8.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003684,189868.0,10.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003694,166522.0,7.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003702,16001.0,60.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003768,16951.0,31.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003821,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003838,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003863,,
SAMEA2467043,Hybrid (hybridspades),MGYG000003907,4709.0,78.0
SAMEA2467043,Hybrid (hybridspades),MGYG000003937,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004115,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004129,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004171,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004196,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004236,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004278,12179.0,45.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004323,128845.0,5.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004345,,
SAMEA2467043,Hybrid (hybridspades),MGYG000004371,30608.0,27.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004491,25915.0,40.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004642,153222.0,4.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004658,117697.0,10.0
SAMEA2467043,Hybrid (hybridspades),MGYG000004735,27132.0,35.0
SAMEA2467043,Hybrid (hybridspades),MGYG000055572,,
SAMEA2467043,Hybrid (hybridspades),MGYG000131723,,
SAMEA2467043,Hybrid (hybridspades),MGYG000145940,,
SAMEA2467043,Hybrid (hybridspades),MGYG000163129,,
SAMEA2467043,Hybrid (hybridspades),MGYG000177238,,
SAMEA2467043,Hybrid (hybridspades),MGYG000186038,,
SAMEA2467043,Hybrid (hybridspades),MGYG000223036,,
SAMEA2467043,Hybrid (hybridspades),MGYG000262994,,
SAMEA2467043,LR (metaflye),MGYG000000002,,
SAMEA2467043,LR (metaflye),MGYG000000004,,
SAMEA2467043,LR (metaflye),MGYG000000032,,
SAMEA2467043,LR (metaflye),MGYG000000034,,
SAMEA2467043,LR (metaflye),MGYG000000044,478188.0,4.0
SAMEA2467043,LR (metaflye),MGYG000000059,,
SAMEA2467043,LR (metaflye),MGYG000000062,,
SAMEA2467043,LR (metaflye),MGYG000000066,,
SAMEA2467043,LR (metaflye),MGYG000000068,,
SAMEA2467043,LR (metaflye),MGYG000000069,,
SAMEA2467043,LR (metaflye),MGYG000000070,,
SAMEA2467043,LR (metaflye),MGYG000000071,,
SAMEA2467043,LR (metaflye),MGYG000000073,,
SAMEA2467043,LR (metaflye),MGYG000000074,505322.0,3.0
SAMEA2467043,LR (metaflye),MGYG000000086,,
SAMEA2467043,LR (metaflye),MGYG000000087,20146.0,35.0
SAMEA2467043,LR (metaflye),MGYG000000099,125385.0,7.0
SAMEA2467043,LR (metaflye),MGYG000000133,,
SAMEA2467043,LR (metaflye),MGYG000000141,,
SAMEA2467043,LR (metaflye),MGYG000000142,,
SAMEA2467043,LR (metaflye),MGYG000000146,,
SAMEA2467043,LR (metaflye),MGYG000000150,,
SAMEA2467043,LR (metaflye),MGYG000000159,,
SAMEA2467043,LR (metaflye),MGYG000000172,,
SAMEA2467043,LR (metaflye),MGYG000000179,,
SAMEA2467043,LR (metaflye),MGYG000000185,,
SAMEA2467043,LR (metaflye),MGYG000000192,,
SAMEA2467043,LR (metaflye),MGYG000000196,161750.0,13.0
SAMEA2467043,LR (metaflye),MGYG000000198,,
SAMEA2467043,LR (metaflye),MGYG000000202,,
SAMEA2467043,LR (metaflye),MGYG000000205,,
SAMEA2467043,LR (metaflye),MGYG000000206,,
SAMEA2467043,LR (metaflye),MGYG000000212,,
SAMEA2467043,LR (metaflye),MGYG000000231,,
SAMEA2467043,LR (metaflye),MGYG000000242,64463.0,16.0
SAMEA2467043,LR (metaflye),MGYG000000252,,
SAMEA2467043,LR (metaflye),MGYG000000258,,
SAMEA2467043,LR (metaflye),MGYG000000262,,
SAMEA2467043,LR (metaflye),MGYG000000273,94481.0,13.0
SAMEA2467043,LR (metaflye),MGYG000000530,,
SAMEA2467043,LR (metaflye),MGYG000000701,,
SAMEA2467043,LR (metaflye),MGYG000000788,16332.0,40.0
SAMEA2467043,LR (metaflye),MGYG000000884,,
SAMEA2467043,LR (metaflye),MGYG000000909,,
SAMEA2467043,LR (metaflye),MGYG000001057,97000.0,7.0
SAMEA2467043,LR (metaflye),MGYG000001072,17120.0,34.0
SAMEA2467043,LR (metaflye),MGYG000001187,,
SAMEA2467043,LR (metaflye),MGYG000001246,,
SAMEA2467043,LR (metaflye),MGYG000001284,,
SAMEA2467043,LR (metaflye),MGYG000001302.1,,
SAMEA2467043,LR (metaflye),MGYG000001332,,
SAMEA2467043,LR (metaflye),MGYG000001338,,
SAMEA2467043,LR (metaflye),MGYG000001345,,
SAMEA2467043,LR (metaflye),MGYG000001346,1267365.0,2.0
SAMEA2467043,LR (metaflye),MGYG000001367,,
SAMEA2467043,LR (metaflye),MGYG000001374,376257.0,3.0
SAMEA2467043,LR (metaflye),MGYG000001378,18370.0,34.0
SAMEA2467043,LR (metaflye),MGYG000001379,,
SAMEA2467043,LR (metaflye),MGYG000001380,2004.0,24.0
SAMEA2467043,LR (metaflye),MGYG000001386,,
SAMEA2467043,LR (metaflye),MGYG000001400,,
SAMEA2467043,LR (metaflye),MGYG000001410,347660.0,4.0
SAMEA2467043,LR (metaflye),MGYG000001415,,
SAMEA2467043,LR (metaflye),MGYG000001454,,
SAMEA2467043,LR (metaflye),MGYG000001493,,
SAMEA2467043,LR (metaflye),MGYG000001500,,
SAMEA2467043,LR (metaflye),MGYG000001560,,
SAMEA2467043,LR (metaflye),MGYG000001576,,
SAMEA2467043,LR (metaflye),MGYG000001611,,
SAMEA2467043,LR (metaflye),MGYG000001619,40630.0,23.0
SAMEA2467043,LR (metaflye),MGYG000001651,,
SAMEA2467043,LR (metaflye),MGYG000001689,,
SAMEA2467043,LR (metaflye),MGYG000001714,,
SAMEA2467043,LR (metaflye),MGYG000001770,34114.0,30.0
SAMEA2467043,LR (metaflye),MGYG000001953,,
SAMEA2467043,LR (metaflye),MGYG000002096,,
SAMEA2467043,LR (metaflye),MGYG000002145,,
SAMEA2467043,LR (metaflye),MGYG000002155,,
SAMEA2467043,LR (metaflye),MGYG000002233,,
SAMEA2467043,LR (metaflye),MGYG000002268,,
