assembly,mag,reference,Ref_name,ANI,Align_fraction_ref,Align_fraction_query,recovered
LR (metaflye),,MGYG000004038,,0.0,,,False
LR (metaflye),,MGYG000004039,,0.0,,,False
LR (metaflye),,MGYG000004041,,0.0,,,False
LR (metaflye),,MGYG000004044,,0.0,,,False
LR (metaflye),,MGYG000004047,,0.0,,,False
LR (metaflye),,MGYG000004052,,0.0,,,False
LR (metaflye),,MGYG000004055,,0.0,,,False
LR (metaflye),,MGYG000004059,,0.0,,,False
LR (metaflye),,MGYG000004061,,0.0,,,False
LR (metaflye),,MGYG000004063,,0.0,,,False
LR (metaflye),,MGYG000004064,,0.0,,,False
LR (metaflye),,MGYG000004071,,0.0,,,False
LR (metaflye),,MGYG000004074,,0.0,,,False
LR (metaflye),,MGYG000004075,,0.0,,,False
LR (metaflye),,MGYG000004078,,0.0,,,False
LR (metaflye),,MGYG000004081,,0.0,,,False
LR (metaflye),,MGYG000004082,,0.0,,,False
LR (metaflye),,MGYG000004083,,0.0,,,False
LR (metaflye),,MGYG000004084,,0.0,,,False
LR (metaflye),,MGYG000004088,,0.0,,,False
LR (metaflye),,MGYG000004089,,0.0,,,False
LR (metaflye),,MGYG000004092,,0.0,,,False
LR (metaflye),,MGYG000004098,,0.0,,,False
LR (metaflye),,MGYG000004103,,0.0,,,False
LR (metaflye),,MGYG000004105,,0.0,,,False
LR (metaflye),,MGYG000004106,,0.0,,,False
LR (metaflye),,MGYG000004108,,0.0,,,False
LR (metaflye),,MGYG000004111,,0.0,,,False
LR (metaflye),,MGYG000004113,,0.0,,,False
LR (metaflye),,MGYG000004115,,0.0,,,False
LR (metaflye),,MGYG000004116,,0.0,,,False
LR (metaflye),,MGYG000004118,,0.0,,,False
LR (metaflye),,MGYG000004120,,0.0,,,False
LR (metaflye),,MGYG000004122,,0.0,,,False
LR (metaflye),,MGYG000004124,,0.0,,,False
LR (metaflye),,MGYG000004125,,0.0,,,False
LR (metaflye),,MGYG000004126,,0.0,,,False
LR (metaflye),,MGYG000004129,,0.0,,,False
LR (metaflye),,MGYG000004130,,0.0,,,False
LR (metaflye),,MGYG000004131,,0.0,,,False
LR (metaflye),,MGYG000004132,,0.0,,,False
LR (metaflye),,MGYG000004134,,0.0,,,False
LR (metaflye),,MGYG000004136,,0.0,,,False
LR (metaflye),,MGYG000004137,,0.0,,,False
LR (metaflye),,MGYG000004138,,0.0,,,False
LR (metaflye),,MGYG000004139,,0.0,,,False
LR (metaflye),,MGYG000004140,,0.0,,,False
LR (metaflye),,MGYG000004142,,0.0,,,False
LR (metaflye),,MGYG000004143,,0.0,,,False
LR (metaflye),,MGYG000004145,,0.0,,,False
LR (metaflye),,MGYG000004149,,0.0,,,False
LR (metaflye),,MGYG000004153,,0.0,,,False
LR (metaflye),,MGYG000004155,,0.0,,,False
LR (metaflye),,MGYG000004157,,0.0,,,False
LR (metaflye),,MGYG000004158,,0.0,,,False
LR (metaflye),,MGYG000004159,,0.0,,,False
LR (metaflye),,MGYG000004160,,0.0,,,False
LR (metaflye),,MGYG000004162,,0.0,,,False
LR (metaflye),,MGYG000004163,,0.0,,,False
LR (metaflye),,MGYG000004164,,0.0,,,False
LR (metaflye),,MGYG000004165,,0.0,,,False
LR (metaflye),,MGYG000004171,,0.0,,,False
LR (metaflye),,MGYG000004172,,0.0,,,False
LR (metaflye),,MGYG000004173,,0.0,,,False
LR (metaflye),,MGYG000004179,,0.0,,,False
LR (metaflye),,MGYG000004183,,0.0,,,False
LR (metaflye),,MGYG000004184,,0.0,,,False
LR (metaflye),,MGYG000004189,,0.0,,,False
LR (metaflye),,MGYG000004191,,0.0,,,False
LR (metaflye),,MGYG000004192,,0.0,,,False
LR (metaflye),,MGYG000004194,,0.0,,,False
LR (metaflye),,MGYG000004200,,0.0,,,False
LR (metaflye),,MGYG000004201,,0.0,,,False
LR (metaflye),,MGYG000004205,,0.0,,,False
LR (metaflye),,MGYG000004207,,0.0,,,False
LR (metaflye),,MGYG000004214,,0.0,,,False
LR (metaflye),,MGYG000004221,,0.0,,,False
LR (metaflye),,MGYG000004222,,0.0,,,False
LR (metaflye),,MGYG000004224,,0.0,,,False
LR (metaflye),,MGYG000004226,,0.0,,,False
LR (metaflye),,MGYG000004230,,0.0,,,False
LR (metaflye),,MGYG000004232,,0.0,,,False
LR (metaflye),,MGYG000004234,,0.0,,,False
LR (metaflye),,MGYG000004236,,0.0,,,False
LR (metaflye),,MGYG000004237,,0.0,,,False
LR (metaflye),,MGYG000004245,,0.0,,,False
LR (metaflye),,MGYG000004246,,0.0,,,False
LR (metaflye),,MGYG000004248,,0.0,,,False
LR (metaflye),,MGYG000004249,,0.0,,,False
LR (metaflye),,MGYG000004252,,0.0,,,False
LR (metaflye),,MGYG000004253,,0.0,,,False
LR (metaflye),,MGYG000004254,,0.0,,,False
LR (metaflye),,MGYG000004256,,0.0,,,False
LR (metaflye),,MGYG000004260,,0.0,,,False
LR (metaflye),,MGYG000004262,,0.0,,,False
LR (metaflye),,MGYG000004267,,0.0,,,False
LR (metaflye),,MGYG000004268,,0.0,,,False
LR (metaflye),,MGYG000004269,,0.0,,,False
LR (metaflye),,MGYG000004275,,0.0,,,False
LR (metaflye),,MGYG000004276,,0.0,,,False
LR (metaflye),,MGYG000004278,,0.0,,,False
LR (metaflye),,MGYG000004279,,0.0,,,False
LR (metaflye),,MGYG000004282,,0.0,,,False
LR (metaflye),,MGYG000004285,,0.0,,,False
LR (metaflye),,MGYG000004288,,0.0,,,False
LR (metaflye),,MGYG000004306,,0.0,,,False
LR (metaflye),,MGYG000004308,,0.0,,,False
LR (metaflye),,MGYG000004316,,0.0,,,False
LR (metaflye),,MGYG000004319,,0.0,,,False
LR (metaflye),,MGYG000004321,,0.0,,,False
LR (metaflye),,MGYG000004323,,0.0,,,False
LR (metaflye),,MGYG000004329,,0.0,,,False
LR (metaflye),,MGYG000004343,,0.0,,,False
LR (metaflye),,MGYG000004347,,0.0,,,False
LR (metaflye),,MGYG000004352,,0.0,,,False
LR (metaflye),,MGYG000004369,,0.0,,,False
LR (metaflye),,MGYG000004376,,0.0,,,False
LR (metaflye),,MGYG000004379,,0.0,,,False
LR (metaflye),,MGYG000004385,,0.0,,,False
LR (metaflye),,MGYG000004388,,0.0,,,False
LR (metaflye),,MGYG000004389,,0.0,,,False
LR (metaflye),,MGYG000004390,,0.0,,,False
LR (metaflye),,MGYG000004397,,0.0,,,False
LR (metaflye),,MGYG000004401,,0.0,,,False
LR (metaflye),,MGYG000004409,,0.0,,,False
LR (metaflye),,MGYG000004411,,0.0,,,False
LR (metaflye),,MGYG000004416,,0.0,,,False
LR (metaflye),,MGYG000004431,,0.0,,,False
LR (metaflye),,MGYG000004433,,0.0,,,False
LR (metaflye),,MGYG000004435,,0.0,,,False
LR (metaflye),,MGYG000004437,,0.0,,,False
LR (metaflye),,MGYG000004439,,0.0,,,False
LR (metaflye),,MGYG000004446,,0.0,,,False
LR (metaflye),,MGYG000004447,,0.0,,,False
LR (metaflye),,MGYG000004452,,0.0,,,False
LR (metaflye),,MGYG000004453,,0.0,,,False
LR (metaflye),,MGYG000004461,,0.0,,,False
LR (metaflye),,MGYG000004465,,0.0,,,False
LR (metaflye),,MGYG000004468,,0.0,,,False
LR (metaflye),,MGYG000004469,,0.0,,,False
LR (metaflye),,MGYG000004472,,0.0,,,False
LR (metaflye),,MGYG000004475,,0.0,,,False
LR (metaflye),,MGYG000004482,,0.0,,,False
LR (metaflye),,MGYG000004483,,0.0,,,False
LR (metaflye),,MGYG000004487,,0.0,,,False
LR (metaflye),,MGYG000004488,,0.0,,,False
LR (metaflye),,MGYG000004489,,0.0,,,False
LR (metaflye),,MGYG000004494,,0.0,,,False
LR (metaflye),,MGYG000004499,,0.0,,,False
LR (metaflye),,MGYG000004501,,0.0,,,False
LR (metaflye),,MGYG000004510,,0.0,,,False
LR (metaflye),,MGYG000004513,,0.0,,,False
LR (metaflye),,MGYG000004517,,0.0,,,False
LR (metaflye),,MGYG000004518,,0.0,,,False
LR (metaflye),,MGYG000004521,,0.0,,,False
LR (metaflye),,MGYG000004523,,0.0,,,False
LR (metaflye),,MGYG000004527,,0.0,,,False
LR (metaflye),,MGYG000004534,,0.0,,,False
LR (metaflye),,MGYG000004535,,0.0,,,False
LR (metaflye),,MGYG000004544,,0.0,,,False
LR (metaflye),,MGYG000004546,,0.0,,,False
LR (metaflye),,MGYG000004548,,0.0,,,False
LR (metaflye),,MGYG000004552,,0.0,,,False
LR (metaflye),,MGYG000004556,,0.0,,,False
LR (metaflye),,MGYG000004557,,0.0,,,False
LR (metaflye),,MGYG000004558,,0.0,,,False
LR (metaflye),,MGYG000004562,,0.0,,,False
LR (metaflye),,MGYG000004563,,0.0,,,False
LR (metaflye),,MGYG000004564,,0.0,,,False
LR (metaflye),,MGYG000004565,,0.0,,,False
LR (metaflye),,MGYG000004566,,0.0,,,False
LR (metaflye),,MGYG000004570,,0.0,,,False
LR (metaflye),,MGYG000004571,,0.0,,,False
LR (metaflye),,MGYG000004572,,0.0,,,False
LR (metaflye),,MGYG000004576,,0.0,,,False
LR (metaflye),,MGYG000004578,,0.0,,,False
LR (metaflye),,MGYG000004581,,0.0,,,False
LR (metaflye),,MGYG000004586,,0.0,,,False
LR (metaflye),,MGYG000004587,,0.0,,,False
LR (metaflye),,MGYG000004588,,0.0,,,False
LR (metaflye),,MGYG000004591,,0.0,,,False
LR (metaflye),,MGYG000004598,,0.0,,,False
LR (metaflye),,MGYG000004601,,0.0,,,False
LR (metaflye),,MGYG000004604,,0.0,,,False
LR (metaflye),,MGYG000004609,,0.0,,,False
LR (metaflye),,MGYG000004616,,0.0,,,False
LR (metaflye),,MGYG000004617,,0.0,,,False
LR (metaflye),,MGYG000004618,,0.0,,,False
LR (metaflye),,MGYG000004621,,0.0,,,False
LR (metaflye),,MGYG000004622,,0.0,,,False
LR (metaflye),,MGYG000004626,,0.0,,,False
LR (metaflye),,MGYG000004627,,0.0,,,False
LR (metaflye),,MGYG000004629,,0.0,,,False
LR (metaflye),,MGYG000004631,,0.0,,,False
LR (metaflye),,MGYG000004632,,0.0,,,False
LR (metaflye),,MGYG000004633,,0.0,,,False
LR (metaflye),,MGYG000004637,,0.0,,,False
LR (metaflye),,MGYG000004642,,0.0,,,False
LR (metaflye),,MGYG000004643,,0.0,,,False
LR (metaflye),,MGYG000004644,,0.0,,,False
LR (metaflye),,MGYG000004657,,0.0,,,False
LR (metaflye),,MGYG000004664,,0.0,,,False
LR (metaflye),,MGYG000004669,,0.0,,,False
LR (metaflye),,MGYG000004683,,0.0,,,False
LR (metaflye),,MGYG000004691,,0.0,,,False
LR (metaflye),,MGYG000004693,,0.0,,,False
LR (metaflye),,MGYG000004712,,0.0,,,False
LR (metaflye),,MGYG000004716,,0.0,,,False
LR (metaflye),,MGYG000004723,,0.0,,,False
LR (metaflye),,MGYG000004726,,0.0,,,False
LR (metaflye),,MGYG000004727,,0.0,,,False
LR (metaflye),,MGYG000004733,,0.0,,,False
LR (metaflye),,MGYG000004735,,0.0,,,False
LR (metaflye),,MGYG000004740,,0.0,,,False
LR (metaflye),,MGYG000004747,,0.0,,,False
LR (metaflye),,MGYG000004760,,0.0,,,False
LR (metaflye),,MGYG000004762,,0.0,,,False
LR (metaflye),,MGYG000004769,,0.0,,,False
LR (metaflye),,MGYG000004770,,0.0,,,False
LR (metaflye),,MGYG000004775,,0.0,,,False
LR (metaflye),,MGYG000004778,,0.0,,,False
LR (metaflye),,MGYG000004779,,0.0,,,False
LR (metaflye),,MGYG000004783,,0.0,,,False
LR (metaflye),,MGYG000004784,,0.0,,,False
LR (metaflye),,MGYG000004786,,0.0,,,False
LR (metaflye),,MGYG000004790,,0.0,,,False
LR (metaflye),,MGYG000004794,,0.0,,,False
LR (metaflye),,MGYG000004797,,0.0,,,False
LR (metaflye),,MGYG000004802,,0.0,,,False
LR (metaflye),,MGYG000004805,,0.0,,,False
LR (metaflye),,MGYG000004811,,0.0,,,False
LR (metaflye),,MGYG000004829,,0.0,,,False
LR (metaflye),,MGYG000004832,,0.0,,,False
LR (metaflye),,MGYG000004839,,0.0,,,False
LR (metaflye),,MGYG000004840,,0.0,,,False
LR (metaflye),,MGYG000004845,,0.0,,,False
LR (metaflye),,MGYG000004847,,0.0,,,False
LR (metaflye),,MGYG000004851,,0.0,,,False
LR (metaflye),,MGYG000004852,,0.0,,,False
LR (metaflye),,MGYG000004855,,0.0,,,False
LR (metaflye),,MGYG000004856,,0.0,,,False
LR (metaflye),,MGYG000004857,,0.0,,,False
LR (metaflye),,MGYG000004866,,0.0,,,False
LR (metaflye),,MGYG000004867,,0.0,,,False
LR (metaflye),,MGYG000004869,,0.0,,,False
LR (metaflye),,MGYG000004873,,0.0,,,False
LR (metaflye),,MGYG000004874,,0.0,,,False
LR (metaflye),,MGYG000004878,,0.0,,,False
LR (metaflye),,MGYG000004889,,0.0,,,False
LR (metaflye),,MGYG000004897,,0.0,,,False
LR (metaflye),,MGYG000006745,,0.0,,,False
LR (metaflye),,MGYG000066600,,0.0,,,False
LR (metaflye),,MGYG000074969,,0.0,,,False
LR (metaflye),,MGYG000131723,,0.0,,,False
LR (metaflye),,MGYG000145940,,0.0,,,False
LR (metaflye),,MGYG000177238,,0.0,,,False
LR (metaflye),,MGYG000186038,,0.0,,,False
LR (metaflye),,MGYG000223036,,0.0,,,False
LR (metaflye),,MGYG000262994,,0.0,,,False
SR (megahit),SemiBin_0_11,MGYG000002780,MGYG000002780_1,99.97,84.26,97.07,True
SR (megahit),SemiBin_0_5,MGYG000066600,MGYG000066600_1,98.91,62.04,92.92,True
SR (megahit),SemiBin_100_17,MGYG000004622,MGYG000004622_1,99.94,98.52,98.84,True
SR (megahit),SemiBin_100_22,MGYG000001186,MGYG000001186_1,99.98,87.82,99.5,True
SR (megahit),SemiBin_100_3,MGYG000002448,MGYG000002448_1,99.91,92.26,100.0,True
SR (megahit),SemiBin_100_5,MGYG000001162,MGYG000001162_1,99.99,95.94,100.0,True
SR (megahit),SemiBin_101_15,MGYG000002784,MGYG000002784_1,99.96,98.17,99.23,True
SR (megahit),SemiBin_101_22,MGYG000002874,MGYG000002874_1,99.94,97.3,98.58,True
SR (megahit),SemiBin_101_7,MGYG000003747,MGYG000003747_1,99.89,96.29,99.08,True
SR (megahit),SemiBin_101_8,MGYG000001433,MGYG000001433_1,99.99,86.74,96.47,True
SR (megahit),SemiBin_102,MGYG000001007,MGYG000001007_1,99.98,87.31,98.62,True
SR (megahit),SemiBin_102_2,MGYG000001225,MGYG000001225_1,99.94,99.55,99.82,True
SR (megahit),SemiBin_102_28,MGYG000000646,MGYG000000646_1,99.98,99.77,100.0,True
SR (megahit),SemiBin_103_1,MGYG000002609,MGYG000002609_1,99.98,95.25,99.18,True
SR (megahit),SemiBin_103_17,MGYG000003396,MGYG000003396_1,99.95,97.07,99.92,True
SR (megahit),SemiBin_103_7,MGYG000001370,MGYG000001370_1,99.96,89.99,89.99,True
SR (megahit),SemiBin_104_18,MGYG000001375,MGYG000001375_1,99.84,97.1,98.77,True
SR (megahit),SemiBin_104_22,MGYG000002794,MGYG000002794_1,99.96,93.3,99.26,True
SR (megahit),SemiBin_104_30,MGYG000004145,MGYG000004145_1,99.99,98.34,99.26,True
SR (megahit),SemiBin_104_8,MGYG000003318,MGYG000003318_1,99.99,99.63,99.72,True
SR (megahit),SemiBin_104_9,MGYG000002450,MGYG000002450_1,99.93,84.24,95.26,True
SR (megahit),SemiBin_105_1,MGYG000004463,MGYG000004463_1,99.92,93.87,93.08,True
SR (megahit),SemiBin_105_2,MGYG000002238,MGYG000002238_1,99.98,98.99,98.9,True
SR (megahit),SemiBin_105_21,MGYG000000255,MGYG000000255_1,99.93,85.52,98.83,True
SR (megahit),SemiBin_105_24,MGYG000001136,MGYG000001136_1,99.98,98.04,99.55,True
SR (megahit),SemiBin_107_19,MGYG000003832,MGYG000003832_1,99.94,98.06,91.96,True
SR (megahit),SemiBin_107_20,MGYG000001609,MGYG000001609_1,99.98,97.68,99.83,True
SR (megahit),SemiBin_107_23,MGYG000003326,MGYG000003326_1,99.99,98.74,93.82,True
SR (megahit),SemiBin_107_5,MGYG000003697,MGYG000003697_1,99.97,86.45,99.06,True
SR (megahit),SemiBin_108_17,MGYG000001359,MGYG000001359_1,100.0,96.72,99.34,True
SR (megahit),SemiBin_108_18,MGYG000001410,MGYG000001410_1,99.93,92.21,99.45,True
SR (megahit),SemiBin_108_24,MGYG000001391,MGYG000001391_1,99.98,88.26,99.96,True
SR (megahit),SemiBin_108_6,MGYG000004132,MGYG000004132_1,99.96,98.48,99.84,True
SR (megahit),SemiBin_109_12,MGYG000001184,MGYG000001184_1,99.91,98.62,100.0,True
SR (megahit),SemiBin_109_17,MGYG000003899,MGYG000003899_1,99.94,78.87,98.15,True
SR (megahit),SemiBin_109_22,MGYG000001193,MGYG000001193_1,99.99,97.82,99.35,True
SR (megahit),SemiBin_109_6,MGYG000003979,MGYG000003979_1,99.96,98.09,99.02,True
SR (megahit),SemiBin_109_8,MGYG000001746,MGYG000001746_1,99.97,99.23,99.67,True
SR (megahit),SemiBin_10_13,MGYG000000137,MGYG000000137_1,99.95,61.09,96.87,True
SR (megahit),SemiBin_110_16,MGYG000002424,MGYG000002424_1,99.99,94.63,99.75,True
SR (megahit),SemiBin_110_20,MGYG000001409,MGYG000001409_1,99.97,98.47,99.43,True
SR (megahit),SemiBin_110_4,MGYG000002412,MGYG000002412_1,99.99,83.89,99.42,True
SR (megahit),SemiBin_111,MGYG000002075,MGYG000002075_1,99.97,94.34,99.65,True
SR (megahit),SemiBin_111_13,MGYG000000231,MGYG000000231_1,99.85,95.69,99.52,True
SR (megahit),SemiBin_111_17,MGYG000001302.1,MGYG000001302.1_1,100.0,91.42,99.91,True
SR (megahit),SemiBin_111_18,MGYG000002393,MGYG000002393_1,99.97,92.61,99.22,True
SR (megahit),SemiBin_111_22,MGYG000004618,MGYG000004618_1,99.97,97.67,99.5,True
SR (megahit),SemiBin_111_26,MGYG000000062,MGYG000000062_1,99.98,99.52,99.83,True
SR (megahit),SemiBin_111_9,MGYG000003695,MGYG000003695_1,99.99,74.87,99.85,True
SR (megahit),SemiBin_112_15,MGYG000000136,MGYG000000136_1,99.99,64.66,97.27,True
SR (megahit),SemiBin_112_18,MGYG000004593,MGYG000004593_1,99.92,99.26,99.08,True
SR (megahit),SemiBin_112_20,MGYG000003230,MGYG000003230_1,99.96,81.15,98.21,True
SR (megahit),SemiBin_112_3,MGYG000001728,MGYG000001728_1,99.94,98.12,97.28,True
SR (megahit),SemiBin_113_1,MGYG000000253,MGYG000000253_1,99.9,89.51,99.53,True
SR (megahit),SemiBin_113_12,MGYG000001816,MGYG000001816_1,99.8,96.46,98.29,True
SR (megahit),SemiBin_113_14,MGYG000002060,MGYG000002060_1,99.97,99.02,99.56,True
SR (megahit),SemiBin_114_17,MGYG000000604,MGYG000000604_1,99.98,99.42,100.0,True
SR (megahit),SemiBin_114_23,MGYG000003875,MGYG000003875_1,99.93,98.34,99.78,True
SR (megahit),SemiBin_114_9,MGYG000000788,MGYG000000788_1,99.98,97.53,99.98,True
SR (megahit),SemiBin_115_14,MGYG000002492,MGYG000002492_1,99.99,84.29,99.66,True
SR (megahit),SemiBin_115_24,MGYG000004698,MGYG000004698_1,99.96,97.85,99.87,True
SR (megahit),SemiBin_116_1,MGYG000000933,MGYG000000933_1,99.97,99.5,100.0,True
SR (megahit),SemiBin_116_2,MGYG000000273,MGYG000000273_1,99.94,94.99,100.0,True
SR (megahit),SemiBin_116_22,MGYG000000217,MGYG000000217_1,99.89,90.93,99.64,True
SR (megahit),SemiBin_116_4,MGYG000001058,MGYG000001058_1,99.75,93.52,99.01,True
SR (megahit),SemiBin_117_5,MGYG000001389,MGYG000001389_1,99.99,96.59,99.99,True
SR (megahit),SemiBin_118_6,MGYG000001838,MGYG000001838_1,99.98,99.43,99.77,True
SR (megahit),SemiBin_119_10,MGYG000002456,MGYG000002456_1,100.0,98.05,99.94,True
SR (megahit),SemiBin_119_12,MGYG000002530,MGYG000002530_1,99.78,98.13,99.77,True
SR (megahit),SemiBin_119_15,MGYG000004629,MGYG000004629_1,99.99,99.74,98.88,True
SR (megahit),SemiBin_119_3,MGYG000000525,MGYG000000525_1,99.99,99.87,98.21,True
SR (megahit),SemiBin_11_10,MGYG000004129,MGYG000004129_1,99.94,83.64,96.6,True
SR (megahit),SemiBin_11_14,MGYG000000194,MGYG000000194_1,99.89,58.1,95.04,True
SR (megahit),SemiBin_11_34,MGYG000004214,MGYG000004214_1,100.0,91.71,98.16,True
SR (megahit),SemiBin_120_13,MGYG000001356,MGYG000001356_1,99.99,78.41,98.91,True
SR (megahit),SemiBin_120_25,MGYG000002321,MGYG000002321_1,99.99,91.09,100.0,True
SR (megahit),SemiBin_121_13,MGYG000000389,MGYG000000389_1,99.96,99.06,99.85,True
SR (megahit),SemiBin_122_1,MGYG000004163,MGYG000004163_1,99.99,98.73,99.39,True
SR (megahit),SemiBin_122_13,MGYG000001429,MGYG000001429_1,99.99,98.45,99.95,True
SR (megahit),SemiBin_123_11,MGYG000004089,MGYG000004089_1,99.97,98.88,99.34,True
SR (megahit),SemiBin_123_13,MGYG000000989,MGYG000000989_1,99.98,98.85,99.57,True
SR (megahit),SemiBin_123_15,MGYG000001747,MGYG000001747_1,99.99,100.0,98.8,True
SR (megahit),SemiBin_124_13,MGYG000000230,MGYG000000230_1,99.98,100.0,100.0,True
SR (megahit),SemiBin_124_15,MGYG000003891,MGYG000003891_1,99.99,99.25,99.39,True
SR (megahit),SemiBin_124_20,MGYG000004059,MGYG000004059_1,99.98,90.12,98.81,True
SR (megahit),SemiBin_124_3,MGYG000004371,MGYG000004371_1,99.98,100.0,100.0,True
SR (megahit),SemiBin_124_6,MGYG000001729,MGYG000001729_1,99.99,97.4,99.99,True
SR (megahit),SemiBin_124_9,MGYG000002397,MGYG000002397_1,99.98,88.59,99.83,True
SR (megahit),SemiBin_125_10,MGYG000000068,MGYG000000068_1,99.97,90.98,99.78,True
SR (megahit),SemiBin_125_18,MGYG000001919,MGYG000001919_1,99.99,96.18,99.37,True
SR (megahit),SemiBin_125_21,MGYG000003288,MGYG000003288_1,99.99,99.49,99.68,True
SR (megahit),SemiBin_125_24,MGYG000002573,MGYG000002573_1,99.99,99.85,99.86,True
SR (megahit),SemiBin_127_3,MGYG000002144,MGYG000002144_1,99.88,97.52,97.04,True
SR (megahit),SemiBin_128_5,MGYG000001723,MGYG000001723_1,99.99,99.89,99.81,True
SR (megahit),SemiBin_128_7,MGYG000000254,MGYG000000254_1,99.97,94.46,99.92,True
SR (megahit),SemiBin_129_1,MGYG000000653,MGYG000000653_1,99.95,98.84,99.94,True
SR (megahit),SemiBin_129_18,MGYG000001315,MGYG000001315_1,99.99,80.32,98.93,True
SR (megahit),SemiBin_129_2,MGYG000004041,MGYG000004041_1,99.98,99.76,99.83,True
SR (megahit),SemiBin_129_20,MGYG000000177,MGYG000000177_1,99.99,81.46,99.87,True
SR (megahit),SemiBin_129_6,MGYG000000060,MGYG000000060_1,99.8,85.22,99.04,True
SR (megahit),SemiBin_130_12,MGYG000003311,MGYG000003311_1,99.98,97.01,99.86,True
SR (megahit),SemiBin_131_18,MGYG000000208,MGYG000000208_1,99.99,91.58,98.95,True
SR (megahit),SemiBin_131_22,MGYG000003925,MGYG000003925_1,99.94,98.27,99.12,True
SR (megahit),SemiBin_131_3,MGYG000004552,MGYG000004552_1,99.99,99.44,100.0,True
SR (megahit),SemiBin_131_4,MGYG000001434,MGYG000001434_1,99.94,91.94,99.19,True
SR (megahit),SemiBin_131_7,MGYG000000084,MGYG000000084_1,99.97,79.44,97.15,True
SR (megahit),SemiBin_132_10,MGYG000001835,MGYG000001835_1,99.91,97.66,99.95,True
SR (megahit),SemiBin_132_15,MGYG000002146,MGYG000002146_1,99.97,97.72,100.0,True
SR (megahit),SemiBin_132_19,MGYG000001619,MGYG000001619_1,99.93,98.04,98.0,True
SR (megahit),SemiBin_132_22,MGYG000002286,MGYG000002286_1,99.96,84.33,98.62,True
SR (megahit),SemiBin_132_3,MGYG000000271,MGYG000000271_1,99.66,87.45,99.84,True
SR (megahit),SemiBin_132_4,MGYG000000201,MGYG000000201_1,99.96,83.16,99.32,True
SR (megahit),SemiBin_132_6,MGYG000003482,MGYG000003482_1,99.98,94.11,99.27,True
SR (megahit),SemiBin_132_7,MGYG000002312,MGYG000002312_1,99.99,46.43,94.52,True
SR (megahit),SemiBin_132_8,MGYG000000153,MGYG000000153_1,99.99,82.84,99.9,True
SR (megahit),SemiBin_133_17,MGYG000002570,MGYG000002570_1,99.98,99.49,99.53,True
SR (megahit),SemiBin_133_8,MGYG000003324,MGYG000003324_1,99.93,94.64,99.11,True
SR (megahit),SemiBin_134_3,MGYG000004083,MGYG000004083_1,100.0,99.56,97.89,True
SR (megahit),SemiBin_134_5,MGYG000003278,MGYG000003278_1,99.99,84.75,99.49,True
SR (megahit),SemiBin_135_15,MGYG000003718,MGYG000003718_1,99.95,99.66,91.3,True
SR (megahit),SemiBin_135_6,MGYG000002549,MGYG000002549_1,100.0,85.63,99.93,True
SR (megahit),SemiBin_136_1,MGYG000003090,MGYG000003090_1,99.99,100.0,100.0,True
SR (megahit),SemiBin_137_2,MGYG000003694,MGYG000003694_1,99.98,80.43,99.23,True
SR (megahit),SemiBin_138,MGYG000000696,MGYG000000696_1,99.84,98.22,97.28,True
SR (megahit),SemiBin_139_17,MGYG000000365,MGYG000000365_1,99.97,98.82,99.41,True
SR (megahit),SemiBin_139_18,MGYG000000225,MGYG000000225_1,99.99,99.66,99.68,True
SR (megahit),SemiBin_139_5,MGYG000000562,MGYG000000562_1,99.99,93.15,99.55,True
SR (megahit),SemiBin_13_15,MGYG000001294,MGYG000001294_1,99.94,93.55,99.63,True
SR (megahit),SemiBin_13_19,MGYG000002416,MGYG000002416_1,99.93,68.97,91.06,True
SR (megahit),SemiBin_13_32,MGYG000000140,MGYG000000140_1,99.99,76.73,99.61,True
SR (megahit),SemiBin_140_11,MGYG000003335,MGYG000003335_1,99.98,99.55,99.42,True
SR (megahit),SemiBin_140_12,MGYG000003959,MGYG000003959_1,99.98,98.92,99.12,True
SR (megahit),SemiBin_141_14,MGYG000003242,MGYG000003242_1,99.98,99.16,99.45,True
SR (megahit),SemiBin_142_1,MGYG000001613,MGYG000001613_1,99.98,87.19,97.67,True
SR (megahit),SemiBin_142_21,MGYG000001649,MGYG000001649_1,99.9,94.46,98.56,True
SR (megahit),SemiBin_142_6,MGYG000000644,MGYG000000644_1,99.96,98.73,96.5,True
SR (megahit),SemiBin_143_2,MGYG000001439,MGYG000001439_1,99.98,75.23,99.49,True
SR (megahit),SemiBin_144_14,MGYG000003656,MGYG000003656_1,99.97,96.97,99.68,True
SR (megahit),SemiBin_144_8,MGYG000004345,MGYG000004345_1,100.0,99.87,99.87,True
SR (megahit),SemiBin_145_1,MGYG000004323,MGYG000004323_1,99.99,100.0,99.65,True
SR (megahit),SemiBin_145_12,MGYG000002108,MGYG000002108_1,99.96,99.45,97.83,True
SR (megahit),SemiBin_145_8,MGYG000001306,MGYG000001306_1,99.99,61.76,99.06,True
SR (megahit),SemiBin_146,MGYG000000215,MGYG000000215_1,99.89,75.62,97.33,True
SR (megahit),SemiBin_146_14,MGYG000004482,MGYG000004482_1,99.89,92.31,98.14,True
SR (megahit),SemiBin_146_4,MGYG000000575,MGYG000000575_1,99.98,99.9,99.82,True
